vehicle_name	year	horsepower_weight	length_width	ac_standard	miles_per_dollar	price	market_share	firmid
AD4000	85	0.436457	1.169092	1	2.1484193	12.964684	0.0001962	7
AD5000	85	0.3867792	1.375878	1	1.7008319	16.4591078	0.0004493	7
AMALLI	85	0.2860061	1.0647	0	2.7750416	5.7258364	0.0008082	15
AMEAGL	85	0.3303835	1.307907	0	2.1484193	9.7184015	0.0001444	15
AMENCO	85	0.2825429	1.0439	0	2.7750416	5.5381041	0.0004429	15
ARGTV6	85	0.545519	1.12136	1	1.7008319	15.3345725	0.0000509	20
BKCENT	85	0.3287071	1.280207	0	2.0589018	8.8708178	0.0026511	19
BKELEC	85	0.3846154	1.423254	1	1.7008319	12.8717472	0.0011213	19
BKLeSA	85	0.3066629	1.664208	0	1.521797	9.8540892	0.0013024	19
BKREGA	85	0.3467844	1.436296	0	1.7008319	9.2267658	0.0012728	19
BKRIVI	85	0.3629764	1.47719	1	1.521797	15.5297398	0.0005521	19
BKSKYH	85	0.3595318	1.08686	0	2.336406	7.045539	0.0009681	19
BKSKYL	85	0.4171322	1.247779	0	1.6113145	7.4042751	0.0006163	19
BKSOME	85	0.3619197	1.2186	0	2.1484193	8.2314126	0.0010751	19
BW318i	85	0.4122449	1.145664	1	2.0589018	15.7295539	0.0002613	8
BW325e	85	0.4223386	1.145664	1	1.8798669	19.6143123	0.0003484	8
BW528e	85	0.396072	1.26441	1	1.7903494	22.8299257	0.0002006	8
BW635L	85	0.5384615	1.315902	1	1.521797	38.3968401	0.00005	8
BW735i	85	0.5192582	1.399566	1	1.521797	34.2750929	0.0001123	8
CDCIMA	85	0.3349094	1.12515	1	1.6113145	12.0464684	0.0002685	19
CDDEVI	85	0.3680801	1.39815	1	1.521797	17.2592937	0.0021215	19
CDELDO	85	0.3625134	1.44377	1	1.4322795	19.4526022	0.0006592	19
CDSEVI	85	0.3286879	1.452032	1	1.4322795	21.616171	0.0003282	19
CRFIFT	85	0.3475007	1.533714	1	1.4322795	12.9907063	0.0012323	16
CRGTS	85	0.3721805	1.232132	0	2.0589018	8.3866171	0.0008028	16
CRLASE	85	0.3788749	1.21275	0	2.0589018	8.2286245	0.0005761	16
CRLeBA	85	0.3751465	1.23163	0	2.0589018	8.651487	0.000989	16
CRNEWY	85	0.5420054	1.268331	0	1.7903494	11.9563197	0.000649	16
CVCAMA	85	0.3622207	1.367184	0	1.6113145	8.0836431	0.0022608	19
CVCAVA	85	0.3762292	1.155609	0	1.6113145	6.0195167	0.0048727	19
CVCELE	85	0.3417533	1.304919	0	2.1484193	7.7026022	0.0041106	19
CVCHEV	85	0.3030303	1.019082	0	2.4169717	5.2881041	0.0014688	19
CVCITA	85	0.3669725	1.206861	0	2.1484193	6.5892193	0.0004938	19
CVIMPA	85	0.3727064	1.599988	0	1.6113145	8.8466543	0.002779	19
CVMONT	85	0.4086765	1.438872	0	1.6113145	8.866171	0.0012728	19
CVNOVA	85	0.3236246	1.0855	0	2.3274542	6.686803	0.0004024	19
CVSPEC	85	0.3839824	0.991524	0	2.3274542	6.1105948	0.0006059	19
CVSPRI	85	0.3202135	0.850833	0	4.2073211	4.5994424	0.0003535	19
DG600	85	0.3820919	1.279942	0	2.0589018	8.320632	0.0006255	16
DGARIE	85	0.4011701	1.208046	0	2.3274542	6.5418216	0.0013146	16
DGCHAR	85	0.2889391	1.165916	0	2.5064892	6.1189591	0.0006463	16
DGCOLT	85	0.3457041	1.067374	0	2.7750416	5.6031599	0.0008627	16
DGCOLT	85	0.345776	1.127916	0	2.1484193	9.116171	0.0002667	16
DGCONQ	85	0.5141844	1.148316	0	1.7008319	11.6765799	0.0000609	16
DGDAYT	85	0.3791651	1.21275	0	2.0589018	7.9042751	0.00056	16
DGDIPL	85	0.3653738	1.526294	0	1.4322795	8.7351301	0.0003948	16
DGLANC	85	0.3723204	1.232132	0	2.0589018	8.0975836	0.0005609	16
DGOMNI	85	0.4415823	1.084384	0	1.8798669	5.5548327	0.000808	16
FDCRNV	85	0.3774602	1.636025	0	1.4322795	9.8596654	0.0018352	18
FDESCO	85	0.3892944	1.080101	0	2.2379368	5.4154275	0.0047558	18
FDEXP	85	0.3813155	1.122277	0	2.2379368	6.2239777	0.0002027	18
FDLTD	85	0.3017833	1.39515	0	1.8798669	8.2472119	0.0020915	18
FDMUST	85	0.3395062	1.237581	0	2.0589018	6.3986989	0.0017841	18
FDTEMP	85	0.3694158	1.166444	0	2.2379368	6.5539033	0.0031783	18
FDTHUN	85	0.4133655	1.404936	0	1.7008319	9.5250929	0.0017772	18
HDACCO	85	0.3893164	1.143608	0	2.4169717	8.2202602	0.0030286	3
HDCIVI	85	0.3919546	1.04576	0	2.6855241	6.7797398	0.0017542	3
HDCRXH	85	0.358209	0.923994	0	3.4016639	6.0213755	0.0005976	3
HDPREL	85	0.4549591	1.131279	0	2.2379368	9.6143123	0.0008585	3
ISI-MA	85	0.4035178	1.054926	0	2.1484193	6.7369888	0.0001445	13
ISIMPU	85	0.329188	1.125352	1	1.9693844	9.33829	0.0001602	13
LCCONT	85	0.3693931	1.477152	1	1.4322795	20.9786245	0.0003129	18
LCMARK	85	0.3872752	1.437852	1	1.4322795	20.8169145	0.0002244	18
LCTOWN	85	0.3849019	1.71039	1	1.4322795	17.7016729	0.0013295	18
MB190D	85	0.2666667	1.15675	1	2.7750416	21.8494424	0.0000347	9
MB190E	85	0.4494382	1.15675	1	1.7008319	21.7750929	0.0002524	9
MB300C	85	0.3529412	1.318125	1	1.9693844	32.732342	0.0000176	9
MB300D	85	0.3499289	1.342027	1	1.9693844	29.6840149	0.0002102	9
MB300S	85	0.3262599	1.452642	1	1.9693844	36.7100372	0.0000763	9
MB300T	85	0.328	1.342027	1	1.9693844	32.7230483	0.0000352	9
MB380S	85	0.4144385	1.452642	1	1.4322795	39.7118959	0.0001231	9
MB380S	85	0.4206242	1.285215	1	1.4322795	40.7249071	0.0001188	9
MB500S	85	0.4717949	1.492077	1	1.2532446	47.5836431	0.0000887	9
MB500S	85	0.4952894	1.43424	1	1.2532446	52.7881041	0.0000185	9
MCCAPR	85	0.3120567	1.237581	0	2.0589018	7.3828996	0.000174	18
MCCOUG	85	0.4102564	1.404936	0	1.7008319	9.8977695	0.0013478	18
MCGRAN	85	0.3828275	1.6585	0	1.4322795	11.4358736	0.0015284	18
MCLYNX	85	0.3535354	1.080101	0	2.2379368	5.3438662	0.0009708	18
MCMARQ	85	0.3046037	1.39515	0	1.8798669	8.3605948	0.0009931	18
MCTOPA	85	0.4081633	1.16843	0	2.2379368	7.2184015	0.0008264	18
MTCORD	85	0.3816132	1.13142	0	2.2379368	7.8522305	0.0000922	10
MTGALA	85	0.3498441	1.221277	1	1.8798669	11.1421933	0.0001443	10
MTMIRA	85	0.3571429	1.013012	0	3.3121464	5.0083643	0.0001477	10
MTSTAR	85	0.5127298	1.148316	0	1.7008319	11.7369888	0.0000547	10
MTTRED	85	0.3809524	1.093016	0	2.2379368	6.4953532	0.0001232	10
MZ626	85	0.3559322	1.18237	0	2.3274542	7.8949814	0.0010495	4
MZGLC	85	0.3496144	1.070856	0	2.6855241	6.222119	0.0007285	4
NI200S	85	0.4131227	1.140576	0	2.5064892	8.3633829	0.0007438	2
NI300Z	85	0.5210029	1.159053	1	1.7008319	15.9842007	0.000762	2
NIMAXI	85	0.496732	1.208305	1	1.7008319	12.545539	0.0011198	2
NIPULS	85	0.3436255	1.036112	0	2.7750416	7.6663569	0.0005632	2
NISENT	85	0.3560372	1.054614	0	2.7750416	6.3652416	0.0020262	2
NISTAN	85	0.4173838	1.137504	0	2.0589018	8.3169145	0.000728	2
OD98	85	0.3791325	1.402296	1	1.7008319	13.6291822	0.0013839	19
ODCALA	85	0.366242	1.187475	0	2.1484193	7.8986989	0.0013883	19
ODCIER	85	0.3347889	1.30938	0	2.0589018	8.8262082	0.0037711	19
ODCUTL	85	0.3402413	1.432	0	1.7008319	9.2574349	0.0024588	19
ODDELT	85	0.3129445	1.664103	0	1.521797	9.8475836	0.0021268	19
ODFIRE	85	0.3689727	1.1453	0	1.6113145	6.9962825	0.0005605	19
ODTORO	85	0.3633532	1.47084	1	1.521797	15.6115242	0.0003628	19
PGGL	85	0.3211921	1.277028	0	1.7008319	11.0594796	0.0001768	14
PLCARA	85	0.3817971	1.26888	0	2.0589018	8.2518587	0.0004065	16
PLGRAN	85	0.365888	1.526294	0	1.4322795	8.7351301	0.0001993	16
PLHORI	85	0.2943882	1.084384	0	2.5064892	5.5548327	0.0009553	16
PLRELI	85	0.4011701	1.208046	0	2.3274542	6.5418216	0.0015695	16
PLTURI	85	0.4559819	1.165916	0	1.8798669	6.1189591	0.0005971	16
PS911	85	0.7247899	1.09785	1	1.521797	29.6933086	0.0000665	12
PS928S	85	0.8594449	1.270311	1	1.2532446	46.4684015	0.0000292	12
PS944	85	0.5147588	1.1611	1	1.9693844	19.9256506	0.0001888	12
PT1000	85	0.3120499	1.018464	0	2.5064892	5.2927509	0.0002535	19
PT6000	85	0.3314121	1.35936	0	2.0589018	8.4377323	0.0018735	19
PTBONN	85	0.3419335	1.433432	0	1.7008319	8.8745353	0.0005988	19
PTFIER	85	0.3693296	1.107223	0	2.2379368	7.8949814	0.0010209	19
PTFIRE	85	0.4602796	1.374876	0	1.6113145	8.0659851	0.0011323	19
PTGRAN	85	0.3642122	1.187475	0	2.1484193	7.4302974	0.001371	19
PTGRAN	85	0.3403465	1.459737	0	1.7008319	8.8931227	0.0006461	19
PTPARI	85	0.3717472	1.597866	0	1.6113145	9.6607807	0.0007806	19
PTSUNB	85	0.6323777	1.206674	0	1.6113145	6.5009294	0.0013208	19
RNFUEG	85	0.3669355	1.177488	0	2.0589018	8.6384758	0.0000542	24
RNSPOR	85	0.3528499	1.206975	1	2.0589018	9.1960967	0.0000273	24
SA900	85	0.4238921	1.24754	1	1.8798669	11.3104089	0.0001283	11
SBSTDh	85	0.3365854	0.994746	0	2.3274542	4.6366171	0.0020142	5
TYCAMR	85	0.3936671	1.16774	0	2.5960067	8.3159851	0.0014485	1
TYCELI	85	0.4133858	1.15411	0	2.1484193	7.8522305	0.0009098	1
TYCORO	85	0.3317536	1.07968	0	2.6855241	6.4479554	0.0019035	1
TYCRES	85	0.4982434	1.23823	1	1.7903494	14.5817844	0.000512	1
TYMR2	85	0.4765957	1.01352	0	2.3274542	10.222119	0.0003652	1
TYTERC	85	0.3115578	1.009332	0	3.1331115	4.9702602	0.0010043	1
VV740	85	0.3861789	1.298076	1	1.9693844	15.6552045	0.0003633	6
VV760	85	0.4448871	1.298076	1	1.6113145	19.9674721	0.0001152	6
VVDL	85	0.3805279	1.268736	1	2.0589018	12.0260223	0.0004428	6
VVGL	85	0.3776795	1.268736	1	2.0589018	14.855948	0.0001083	6
VWCABR	85	0.3992902	1.022706	0	2.1484193	10.7760223	0.0001429	7
VWJETT	85	0.3774423	1.124635	0	2.372213	7.616171	0.0009472	7
VWQUAN	85	0.4312034	1.205538	1	1.9693844	12.355948	0.0001577	7
VWSCIR	85	0.4126547	1.06048	0	2.1484193	9.2750929	0.0001532	7
ACINTE	86	0.5024455	1.10536	0	3.192233	8.4835766	0.0003108	3
ACLEGE	86	0.5084175	1.293602	1	2.364617	17.6076642	0.0002801	3
AD4000	86	0.436457	1.169092	1	2.9557713	12.9835766	0.000137	7
AD5000	86	0.3867792	1.375878	1	2.2463862	16.4826642	0.0003257	7
AMALLI	86	0.2809834	1.0647	0	3.9016181	5.4698905	0.0005571	15
AMEAGL	86	0.3302861	1.307907	0	2.8375405	9.685219	0.0000931	15
AMENCO	86	0.2791625	1.0439	0	3.9016181	5.9717153	0.000164	15
ARGTV6	86	0.545519	1.12136	1	2.2463862	15.0547445	0.0000917	20
BKCENT	86	0.3353992	1.280207	0	2.6010787	9.3321168	0.0026905	19
BKELEC	86	0.4299754	1.423254	1	2.2463862	14.2226277	0.001207	19
BKLeSA	86	0.4761905	1.414602	1	2.2463862	11.415146	0.0014797	19
BKREGA	86	0.3438575	1.436296	0	2.1281553	9.7208029	0.0008755	19
BKRIVI	86	0.4244997	1.342224	1	2.2463862	18.0939781	0.0002603	19
BKSKYH	86	0.367893	1.08686	0	2.9557713	7.3658759	0.0008371	19
BKSOME	86	0.3645008	1.2186	0	2.7193096	8.5994526	0.0012488	19
BW325	86	0.4372967	1.137888	1	2.4828479	18.2983577	0.0006909	8
BW524T	86	0.3433735	1.26441	1	2.364617	23.3211679	0.0002796	8
BW635C	86	0.5384615	1.315902	1	2.0099245	38.2892336	0.0000333	8
BW735I	86	0.5141243	1.399566	1	2.0099245	34.9270073	0.0000776	8
CDCIMA	86	0.3300971	1.12515	1	2.8375405	11.9781022	0.0002619	19
CDDEVI	86	0.3848431	1.39815	1	2.0099245	17.9461679	0.0026286	19
CDELDO	86	0.3863299	1.341866	1	2.0099245	22.1268248	0.0002712	19
CDSEVI	86	0.3792299	1.334338	1	2.0099245	24.4124088	0.0002364	19
CRFIFT	86	0.3743316	1.533714	1	1.8916936	13.4279197	0.0011947	16
CRGTS	86	0.3729335	1.2489	0	2.9557713	8.834854	0.0007486	16
CRLASE	86	0.3808402	1.21275	0	2.9557713	8.5748175	0.0003103	16
CRLeBA	86	0.3790543	1.23163	0	2.8375405	9.1167883	0.0010479	16
CRNEWY	86	0.3168	1.278576	0	2.7193096	12.2855839	0.0006443	16
CVCAMA	86	0.4509018	1.367184	0	2.0099245	8.4717153	0.0018239	19
CVCAPR	86	0.3960396	1.599988	0	2.1281553	9.3458029	0.0025272	19
CVCAVA	86	0.3629377	1.13784	0	3.0740022	6.2846715	0.0039908	19
CVCELE	86	0.3383597	1.304919	0	2.7193096	8.1487226	0.0045703	19
CVCHEV	86	0.2383178	1.019082	0	4.7292341	5.4370438	0.0008314	19
CVMONT	86	0.446144	1.438872	0	2.1281553	9.3439781	0.0012433	19
CVNOVA	86	0.3421174	1.0855	0	3.5469256	6.7837591	0.0019056	19
CVSPEC	86	0.3666841	0.991524	0	4.4927724	6.3211679	0.0011107	19
CVSPRI	86	0.3067093	0.850833	0	5.2021575	5.0912409	0.0006815	19
DG600	86	0.3740841	1.279942	0	2.8375405	8.3540146	0.0006967	16
DGARIE	86	0.4021559	1.208046	0	2.9557713	6.5501825	0.0012076	16
DGCHAR	86	0.2889391	1.165916	0	3.6651564	6.1505474	0.000561	16
DGCOLT	86	0.3418803	1.078858	0	4.2563107	5.7572993	0.0010432	16
DGCOLT	86	0.3071553	1.127916	0	2.8375405	9.044708	0.0003922	16
DGDAYT	86	0.3715052	1.21275	0	2.9557713	8.2718978	0.0003997	16
DGDIPL	86	0.3656821	1.526294	0	1.8916936	9.0757299	0.0003873	16
DGLANC	86	0.3660377	1.232132	0	2.9557713	8.5346715	0.0005364	16
DGOMNI	86	0.4456825	1.084384	0	3.0740022	5.665146	0.0010911	16
FDCRNV	86	0.4037685	1.63525	0	2.1281553	11.120438	0.001499	18
FDESCO	86	0.3907315	1.099871	0	3.192233	5.9680657	0.0044947	18
FDLTD	86	0.3009576	1.39515	0	2.4828479	8.7025547	0.0002636	18
FDMUST	86	0.3209336	1.238963	0	2.7193096	6.5593066	0.0018742	18
FDTAUR	86	0.3057679	1.331988	0	2.7193096	9.3759124	0.0029443	18
FDTEMP	86	0.3586322	1.203446	0	4.2563107	6.850365	0.0029659	18
FDTHUN	86	0.3884752	1.404936	0	2.2463862	10.0547445	0.0015726	18
HDACCO	86	0.4047914	1.165916	0	3.192233	8.4844891	0.0038892	3
HDCIVI	86	0.3682171	1.04576	0	3.5469256	6.8421533	0.0023781	3
HDPREL	86	0.4797209	1.15068	0	2.9557713	9.625	0.0008923	3
HYEXCE	86	0.3170163	0.87101	0	3.5469256	5.5155109	0.0018874	21
ISI-MA	86	0.3621314	0.989965	0	4.4927724	6.6140511	0.0002911	13
ISIMPU	86	0.3316139	1.125352	1	4.4927724	9.9899635	0.0001438	13
LCCONT	86	0.3970355	1.477152	1	2.1281553	22.4051095	0.0002305	18
LCMARK	86	0.4090537	1.437852	1	2.1281553	20.4370438	0.0002658	18
LCTOWN	86	0.371471	1.71039	1	2.1281553	18.9452555	0.0014883	18
MB190D	86	0.3257443	1.15675	1	2.2463862	22.1715328	0.0002447	9
MB300E	86	0.5371775	1.28232	1	2.1281553	31.6605839	0.0003163	9
MB420S	86	0.6181818	1.492077	1	1.6552319	41.149635	0.0001805	9
MB560S	86	0.550303	1.271115	1	1.6552319	48.6313869	0.0001135	9
MCCAPR	86	0.3116147	1.238963	0	2.7193096	7.6012774	0.0001413	18
MCCOUG	86	0.3889789	1.404936	0	2.2463862	10.4206204	0.0012771	18
MCGRAN	86	0.3928759	1.6585	0	2.1281553	12.3211679	0.0013757	18
MCLYNX	86	0.3988868	1.099871	0	3.7833873	5.6405109	0.000732	18
MCMARQ	86	0.3002388	1.39515	0	2.4828479	8.8138686	0.0001138	18
MCSABL	86	0.461437	1.32822	0	2.7193096	10.3202555	0.0011019	18
MCTOPA	86	0.352459	1.203446	0	4.2681338	7.5136861	0.0007544	18
MTGALA	86	0.3928571	1.221277	1	2.4828479	11.5866788	0.0001605	10
MTMIRA	86	0.354536	1.013012	0	3.9016181	4.9808394	0.0001636	10
MTSTAR	86	0.4893689	1.156976	1	2.2463862	13.5301095	0.0000647	10
MTTRED	86	0.371308	1.093016	0	2.9557713	6.5684307	0.0001056	10
MZ323	86	0.3877069	1.099656	0	3.3104639	6.3822993	0.0008277	4
MZ626	86	0.3795918	1.18237	0	3.0740022	7.9333942	0.0010328	4
NI200S	86	0.403481	1.1336	0	2.6010787	8.3932482	0.0005136	2
NI300Z	86	0.5394471	1.159053	1	2.1281553	16.0574818	0.0005916	2
NIMAXI	86	0.5110962	1.208305	1	2.2463862	12.4990876	0.0012601	2
NIPULS	86	0.3558535	1.036112	0	3.6651564	7.6177007	0.0005292	2
NISENT	86	0.3605016	1.056528	0	3.6651564	6.294708	0.0017757	2
NISTAN	86	0.4357592	1.130568	0	3.0740022	8.8038321	0.0007578	2
OD98	86	0.4237288	1.402296	1	2.2463862	14.5885036	0.0012223	19
ODCALA	86	0.359375	1.196172	0	2.7193096	8.6478102	0.0012966	19
ODCIER	86	0.3312928	1.322585	0	2.6010787	9.4470803	0.0036872	19
ODCUTL	86	0.3403465	1.432	0	2.1281553	9.919708	0.0021451	19
ODDELT	86	0.3923415	1.41316	1	2.2463862	11.6423358	0.0029198	19
ODFIRE	86	0.3546099	1.1453	0	2.9557713	7.3312044	0.0003812	19
ODTORO	86	0.4237288	1.328453	1	2.2463862	17.7171533	0.0001873	19
PG505G	86	0.3327616	1.277028	0	2.364617	11.5100365	0.0001598	14
PLCARA	86	0.374662	1.26888	0	2.8375405	8.2354015	0.0004374	16
PLGRAN	86	0.3661972	1.526294	0	1.8916936	9.0757299	0.0001949	16
PLHORI	86	0.2971216	1.084384	0	3.3104639	5.665146	0.0012415	16
PLRELI	86	0.4038301	1.208046	0	2.9557713	6.5501825	0.0014533	16
PS911	86	0.7256894	1.09785	1	2.0099245	29.1514599	0.0000501	12
PS928	86	0.8594449	1.270311	1	1.6552319	45.620438	0.0000311	12
PS944	86	0.5147588	1.153587	1	2.6010787	20.939781	0.000106	12
PT1000	86	0.3044496	1.018464	0	3.3104639	5.4461679	0.0002048	19
PT6000	86	0.3302225	1.35936	0	2.6010787	8.8768248	0.0022289	19
PTBONN	86	0.3409795	1.433432	0	2.1281553	9.3512774	0.0003728	19
PTFIER	86	0.3694779	1.107223	0	2.8375405	8.165146	0.0007638	19
PTFIRE	86	0.464077	1.374876	0	2.0099245	8.7855839	0.0010532	19
PTGRAN	86	0.3576983	1.180375	0	2.7193096	7.9826642	0.0022939	19
PTGRAN	86	0.3390875	1.459737	0	2.1281553	9.3604015	0.0004213	19
PTPARI	86	0.3648611	1.597866	0	2.1281553	10.1906934	0.0006929	19
PTSUNB	86	0.3524969	1.190896	0	3.192233	6.8385036	0.0011647	19
RNSPOR	86	0.3528499	1.206975	1	2.7193096	9.3056569	0.0000308	24
SA900	86	0.41841	1.24754	1	2.4828479	11.5739051	0.000155	11
SBDL	86	0.3770115	1.12488	0	3.0740022	6.7436131	0.0005555	5
SBDL-S	86	0.3565217	1.135344	0	3.0740022	7.0182482	0.0008654	5
SBSTD	86	0.3365854	0.994746	0	3.5469256	4.5520073	0.0001785	5
SBXT-D	86	0.4824561	1.16508	0	2.9557713	7.6377737	0.0002676	5
TYCAMR	86	0.4084265	1.16774	0	3.3104639	8.5565693	0.0016961	1
TYCELI	86	0.4451039	1.15411	0	3.192233	8.3010949	0.0011928	1
TYCORO	86	0.359049	1.070972	0	3.6651564	6.5218978	0.0017003	1
TYCRES	86	0.4958678	1.2529	1	2.364617	14.7171533	0.0004714	1
TYMR2	86	0.699238	1.01352	0	3.0740022	10.3083942	0.0003224	1
TYSUPR	86	0.6925208	1.249653	1	2.2463862	15.1076642	0.000378	1
TYTERC	86	0.3125	1.009332	0	3.6651564	4.9708029	0.0008596	1
VV740G	86	0.3893443	1.298076	1	2.7193096	16.6423358	0.0005205	6
VV760G	86	0.4373368	1.298076	1	2.1281553	20.9489051	0.0001153	6
VVDL	86	0.3728814	1.268736	1	2.4828479	13.1113139	0.0006057	6
VWCABR	86	0.4968944	0.971346	0	2.8375405	10.8531022	0.0001595	7
VWJETT	86	0.3880983	1.124635	0	3.192233	7.6368613	0.0010462	7
VWQUAN	86	0.3194288	1.205538	1	2.2463862	12.4041971	0.0001328	7
VWSCIR	86	0.4052229	1.06048	0	2.8375405	9.1058394	0.0001216	7
YUYUGO	86	0.3002183	0.84373	0	3.3104639	3.6405109	0.0004019	23
ACINTE	87	0.4858126	1.10536	0	3.1156118	8.6786972	0.0006009	3
ACLEGE	87	0.4905783	1.293602	1	2.3966245	17.8327465	0.0006004	3
AD4000	87	0.436457	1.169092	1	2.9957806	13.9744718	0.0000992	7
AD5000	87	0.3867792	1.375878	1	2.2767932	17.6584507	0.0002106	7
AMALLI	87	0.2804206	1.0647	0	3.9544304	5.6329225	0.0002754	15
AMEAGL	87	0.3310671	1.307907	0	2.8759494	9.8151408	0.0000465	15
ARMILA	87	0.5297558	1.09461	1	2.156962	11.3116197	0.0000314	20
ARSPID	87	0.4513344	1.082008	0	2.7561181	14.9603873	0.0000373	20
BKCENT	87	0.3572731	1.280207	0	2.6362869	9.6734155	0.0016219	19
BKELEC	87	0.4588559	1.423254	1	2.2767932	14.8785211	0.0009078	19
BKLESA	87	0.4775549	1.414602	1	2.2767932	11.8292254	0.0015487	19
BKREGA	87	0.3441802	1.436296	0	2.2767932	10.1778169	0.0007007	19
BKRIVI	87	0.4518072	1.342224	1	2.2767932	17.9022887	0.0001776	19
BKSKYH	87	0.3773585	1.08686	0	3.1156118	7.534331	0.0004242	19
BKSKYL	87	0.3677058	1.199466	0	2.6362869	8.727993	0.0007361	19
BW325	87	0.4372967	1.137888	1	2.5164557	19.3794014	0.0006338	8
BW528E	87	0.3934959	1.26441	1	2.3966245	24.9383803	0.0001032	8
BW535I	87	0.56	1.26441	1	2.3966245	29.5774648	0.0000718	8
BW635C	87	0.5384615	1.315902	1	1.9172996	41.3424296	0.0000213	8
BW735I	87	0.5801953	1.403358	1	1.7974684	37.3899648	0.00011	8
CDALLA	87	0.4865484	1.310924	1	2.2767932	48.1514085	0.0000276	19
CDCIMA	87	0.3456221	1.1557	1	2.9957806	13.2323944	0.0001349	19
CDDEVI	87	0.3857567	1.408905	1	2.0371308	19.0660211	0.0022331	19
CDELDO	87	0.3869048	1.341866	1	2.0371308	20.8978873	0.0002356	19
CDSEVI	87	0.380117	1.334338	1	2.0371308	23.1742958	0.0002361	19
CR5THA	87	0.3742315	1.533714	1	1.9172996	13.790493	0.0006395	16
CRCONQ	87	0.5141844	1.148316	0	2.156962	12.6910211	0.0001272	16
CRLEBA	87	0.3756778	1.21788	0	2.7561181	9.4251761	0.0006008	16
CRLEBA	87	0.3717472	1.266565	0	2.6362869	9.9427817	0.0009635	16
CRLEBA	87	0.3672851	1.232132	0	2.8759494	8.6038732	0.0003395	16
CRNEWY	87	0.3627131	1.27296	0	2.6362869	12.493838	0.000554	16
CVCAMA	87	0.4408883	1.36864	0	2.0371308	8.7984155	0.0012875	19
CVCAPR	87	0.3988604	1.599988	0	2.156962	9.6786972	0.0019462	19
CVCAVA	87	0.3837953	1.155609	0	2.9957806	6.5572183	0.0033693	19
CVCELE	87	0.3609576	1.304919	0	2.6362869	9.0360915	0.0033633	19
CVCHEV	87	0.3041647	1.019082	0	3.235443	4.8371479	0.0001862	19
CVCORS	87	0.3613007	1.250788	0	2.9957806	7.7244718	0.0023493	19
CVCORV	87	0.7462687	1.25315	1	1.9172996	24.647007	0.0002791	19
CVMONT	87	0.4416692	1.438872	0	2.2767932	9.9524648	0.0006977	19
CVNOVA	87	0.328451	1.069309	0	3.4751055	7.4911972	0.001481	19
CVSPEC	87	0.3519356	1.001064	0	4.4337553	6.7860915	0.0008434	19
CVSPRI	87	0.2962963	0.892164	0	5.2725738	5.4533451	0.0006624	19
DG600	87	0.3739399	1.21856	0	2.7561181	8.7068662	0.0003624	16
DGARIE	87	0.4016563	1.21448	0	2.9957806	6.7385563	0.0010869	16
DGCHAR	87	0.419214	1.155428	0	2.9957806	6.1610915	0.0001979	16
DGCOLT	87	0.3443038	1.078858	0	3.8345992	6.4172535	0.000871	16
DGCOLT	87	0.3047091	1.127916	0	2.8759494	10.0096831	0.0003224	16
DGDAYT	87	0.3736921	1.242549	0	2.6362869	8.6258803	0.0004585	16
DGDIPL	87	0.3925967	1.518132	0	1.9172996	9.3292254	0.0003803	16
DGLANC	87	0.3670072	1.232132	0	2.8759494	8.3397887	0.0002461	16
DGOMNI	87	0.4291462	1.090176	0	2.9957806	4.840669	0.000414	16
DGSHAD	87	0.3889334	1.155541	0	2.9957806	6.6012324	0.0008459	16
FDESCO	87	0.4050405	1.099871	0	2.9957806	6.181338	0.0043058	18
FDLTDC	87	0.4045307	1.63525	1	2.0371308	12.2007042	0.0012953	18
FDMUST	87	0.75	1.238963	0	2.156962	8.7394366	0.0018941	18
FDTAUR	87	0.3118503	1.330104	0	2.7561181	10.5334507	0.0038955	18
FDTEMP	87	0.3419483	1.205495	0	2.6362869	7.2165493	0.0024066	18
FDTHUN	87	0.3830195	1.436931	1	2.3966245	11.4190141	0.0014554	18
HDACCO	87	0.4115918	1.190595	0	2.9957806	9.352993	0.0036749	3
HDCIVI	87	0.3815261	1.042848	0	3.5949367	7.4427817	0.002428	3
HDPREL	87	0.4988662	1.15068	0	2.9957806	10.5589789	0.0007979	3
HYEXCE	87	0.3170163	1.01591	0	3.5949367	5.6734155	0.0028929	21
ISIMAR	87	0.3613836	0.99949	0	3.9544304	6.5660211	0.0003545	13
ISIMPU	87	0.3108808	1.125352	1	4.5535865	12.8864437	0.00008	13
LCCONT	87	0.3948407	1.477152	1	2.0371308	23.2411972	0.0001417	18
LCMARK	87	0.4030091	1.437852	1	2.0371308	21.3169014	0.0002976	18
LCTOWN	87	0.3702789	1.71039	1	2.0371308	19.8494718	0.0013828	18
MB190D	87	0.3268893	1.15675	1	2.2767932	23.8556338	0.0001925	9
MB260E	87	0.4922118	1.2972	1	2.3966245	30.3697183	0.0000676	9
MB300E	87	0.5496894	1.28232	1	2.156962	34.7711268	0.0002574	9
MB300S	87	0.3728814	1.492077	1	2.3966245	41.3732394	0.0000662	9
MB420S	87	0.5241199	1.492077	1	1.6776371	45.7746479	0.000164	9
MB560S	87	0.5898389	1.492077	1	1.6776371	54.1373239	0.0000696	9
MCCOUG	87	0.3830195	1.427688	1	2.9957806	11.9674296	0.0012151	18
MCGRND	87	0.3953611	1.6585	1	2.0371308	13.3785211	0.0012783	18
MCLYNX	87	0.4122767	1.099871	0	2.9957806	5.7825704	0.0007565	18
